GeneID	e125_1	e125_2	e125_3	e165_1	e165_2	e165_3	adult_1	adult_2	adult_3
ensmusg00000001829	480	447	492	318	329	605	404	655	317
ensmusg00000110360	22	14	23	15	13	29	30	14	8
ensmusg00000007946	0	0	0	0	0	1	3	0	0
ensmusg00000032737	1159	1195	1659	895	690	1577	901	1167	599
ensmusg00000073985	28	23	37	46	33	95	38	80	28
ensmusg00000032725	1	0	3	0	0	2	4	0	3
ensmusg00000110295	0	0	0	0	0	0	0	0	0
ensmusg00000001827	2	6	0	479	238	344	956	1072	547
ensmusg00000030649	288	349	409	87	93	233	175	184	151
ensmusg00000093388	0	0	0	0	0	0	0	0	0
ensmusg00000078630	5	0	0	0	0	1	0	2	0
ensmusg00000030842	499	471	611	349	391	632	360	432	247
ensmusg00000064307	16	17	7	333	144	216	530	604	362
ensmusg00000066306	6727	5126	8316	4096	3218	9175	3961	5125	2631
ensmusg00000110150	0	0	0	1	0	0	0	0	0
ensmusg00000109872	0	0	0	0	0	0	0	0	0
ensmusg00000110287	0	0	0	0	0	0	0	0	0
ensmusg00000070427	19	14	26	10	3	16	4	19	1
ensmusg00000070426	199	274	281	178	178	392	151	283	148
ensmusg00000099481	66	31	66	15	16	51	38	27	22
ensmusg00000070425	2	1	1	0	0	0	0	0	0
ensmusg00000100254	0	0	0	0	0	0	0	0	0
ensmusg00000070424	3	3	11	0	0	0	0	0	0
ensmusg00000030996	1	5	0	0	0	2	0	0	2
ensmusg00000066279	0	0	0	8	0	1	12	28	1
ensmusg00000063550	1811	1470	2164	987	894	2030	1047	1351	701
ensmusg00000030990	48	59	88	32	38	130	29	31	42
ensmusg00000111339	0	0	0	0	0	0	0	0	0
ensmusg00000073982	118	146	169	90	78	220	145	176	112
ensmusg00000030987	142	151	201	847	464	1065	1153	1405	872
ensmusg00000110175	0	0	0	0	0	0	0	0	0
ensmusg00000030978	2706	2703	3993	536	750	1428	549	671	418
ensmusg00000109940	10	0	18	1	1	5	0	3	0
ensmusg00000044814	0	0	0	0	0	0	0	0	0
ensmusg00000043925	0	0	0	0	0	0	1	0	0
ensmusg00000044824	0	0	0	0	0	0	0	0	0
ensmusg00000109822	0	3	0	1	0	0	0	0	0
ensmusg00000109906	0	0	0	0	0	0	0	0	0
ensmusg00000073979	0	0	0	0	0	0	0	0	0
ensmusg00000073978	0	0	0	0	0	0	0	0	0
ensmusg00000073977	0	0	1	0	0	0	0	0	0
ensmusg00000030966	37	33	42	72	23	56	80	156	89
ensmusg00000109756	0	0	0	0	0	0	0	0	3
ensmusg00000073975	0	0	0	0	0	0	0	0	0
ensmusg00000073974	2	0	0	0	0	0	2	1	0
ensmusg00000073973	0	0	0	0	0	0	0	0	0
ensmusg00000073972	0	0	0	1	0	0	0	0	4
ensmusg00000073971	0	0	0	0	0	0	0	0	0
ensmusg00000110251	0	0	0	0	0	0	0	1	0
ensmusg00000073970	0	0	0	0	0	0	0	0	0
ensmusg00000073969	0	0	0	3	0	0	0	0	0
ensmusg00000110352	0	0	0	0	0	0	0	0	0
ensmusg00000073968	77	89	89	254	193	353	274	432	177
ensmusg00000109618	2	2	3	1	8	8	2	3	3
ensmusg00000073967	0	0	0	2	0	0	0	0	0
ensmusg00000070423	1	0	1	0	6	5	0	19	1
ensmusg00000110376	0	0	0	0	0	0	0	0	0
ensmusg00000066273	0	0	0	0	1	0	0	0	0
ensmusg00000066272	0	0	0	0	0	0	0	0	0
ensmusg00000088888	0	0	0	0	0	0	0	0	0
ensmusg00000043366	0	0	0	0	0	2	0	0	0
ensmusg00000110008	0	0	0	1	0	0	0	0	0
ensmusg00000073966	0	0	0	0	0	0	1	0	1
ensmusg00000110122	0	0	0	0	0	0	0	0	0
ensmusg00000110074	0	0	0	0	0	0	0	0	0
ensmusg00000048469	0	0	0	2	0	0	0	0	5
ensmusg00000109596	0	0	1	0	0	0	0	0	0
ensmusg00000060888	0	0	0	0	0	0	0	0	0
ensmusg00000110152	0	0	0	0	0	0	0	0	0
ensmusg00000109878	0	0	0	0	0	0	0	0	0
ensmusg00000073965	0	0	0	0	0	0	0	0	0
ensmusg00000062142	0	0	0	0	0	0	0	0	3
ensmusg00000073964	0	0	0	0	0	0	0	0	0
ensmusg00000043310	0	0	0	2	4	0	0	1	0
ensmusg00000073963	0	1	4	0	0	1	1	0	0
ensmusg00000052785	0	0	0	0	0	0	0	0	0
ensmusg00000045824	0	0	0	0	0	6	2	0	0
ensmusg00000066269	0	0	0	0	0	0	0	0	0
ensmusg00000073962	0	0	0	0	0	0	0	0	0
ensmusg00000043354	0	0	0	0	0	0	0	0	0
ensmusg00000045792	0	0	0	0	0	0	0	0	0
ensmusg00000110033	0	0	0	0	0	0	0	0	0
ensmusg00000110143	0	0	0	0	0	0	0	0	0
ensmusg00000109845	0	0	0	0	0	0	0	3	0
ensmusg00000073961	0	0	0	0	0	0	0	0	0
ensmusg00000073960	0	0	0	0	0	0	0	0	0
ensmusg00000073959	0	0	0	0	0	0	0	0	0
ensmusg00000078080	0	0	0	0	0	0	1	0	0
ensmusg00000066268	0	0	0	0	0	0	0	0	0
ensmusg00000080891	0	0	0	0	0	0	0	0	0
ensmusg00000082714	0	0	0	0	0	0	0	0	0
ensmusg00000084262	0	0	0	0	0	0	0	0	0
ensmusg00000083254	0	0	0	0	0	0	2	0	0
ensmusg00000051362	0	0	0	0	0	0	0	0	0
ensmusg00000084356	0	0	0	0	0	0	0	0	0
ensmusg00000057461	0	0	0	0	1	0	0	0	0
ensmusg00000073956	0	0	0	0	0	0	0	0	0
ensmusg00000073955	0	0	0	0	0	0	0	0	0
ensmusg00000073954	0	0	0	0	0	0	0	0	0
ensmusg00000083383	0	0	0	0	0	0	0	0	1
ensmusg00000057321	0	0	0	0	0	0	0	0	1
ensmusg00000095000	0	0	0	5	0	0	0	0	0
ensmusg00000094572	0	0	0	0	0	0	0	0	0
ensmusg00000065254	0	0	0	0	0	1	0	0	1
ensmusg00000073953	0	0	0	0	0	0	0	0	0
ensmusg00000073952	0	0	0	0	0	0	0	0	0
ensmusg00000073951	0	0	0	2	0	0	0	0	0
ensmusg00000073950	2	0	0	0	0	0	0	0	5
ensmusg00000045540	0	0	0	0	0	0	0	0	0
ensmusg00000109951	0	0	0	0	0	0	0	0	11
ensmusg00000082739	0	0	0	0	0	0	0	0	0
ensmusg00000059874	0	0	0	0	0	0	0	0	0
ensmusg00000058976	0	0	0	0	0	0	0	0	0
ensmusg00000080367	0	0	0	0	0	0	0	0	0
ensmusg00000109659	0	0	0	0	0	0	0	0	0
ensmusg00000073949	0	0	0	0	0	0	2	0	0
ensmusg00000081945	0	0	0	0	0	0	0	0	0
ensmusg00000073948	0	0	0	0	0	0	0	0	3
ensmusg00000046396	0	0	0	0	0	0	0	0	0
ensmusg00000045584	0	0	0	0	0	0	0	0	0
ensmusg00000096584	0	0	0	0	0	0	0	0	0
ensmusg00000094119	0	0	0	0	0	0	0	0	0
ensmusg00000078624	0	0	0	0	1	0	0	0	0
ensmusg00000073947	0	0	0	0	0	0	1	0	8
ensmusg00000047544	0	0	0	0	0	0	0	0	0
ensmusg00000073946	0	0	1	0	0	4	0	3	4
ensmusg00000096906	0	0	0	0	0	0	0	0	0
ensmusg00000073945	0	1	0	0	0	0	0	0	0
ensmusg00000073944	0	2	0	1	0	0	0	0	0
ensmusg00000045132	0	0	0	0	0	0	0	0	0
ensmusg00000081315	0	0	0	0	0	0	0	0	1
ensmusg00000050085	0	0	0	0	0	0	0	0	0
ensmusg00000099687	0	0	0	0	0	0	0	0	0
ensmusg00000045780	0	0	0	0	0	0	0	0	0
ensmusg00000073943	0	0	0	0	0	0	0	0	0
ensmusg00000081038	0	0	0	0	0	0	0	0	0
ensmusg00000082077	0	0	0	0	0	0	0	0	0
ensmusg00000094822	0	2	0	0	0	0	0	0	0
ensmusg00000096516	0	0	0	0	0	0	0	0	0
ensmusg00000047545	0	0	0	0	0	0	0	0	0
ensmusg00000050281	0	0	0	0	0	0	0	10	0
ensmusg00000058662	0	0	0	0	0	0	0	0	0
ensmusg00000061626	0	0	0	0	0	0	4	0	0
ensmusg00000047535	0	0	0	0	0	0	0	0	0
ensmusg00000073940	18	60	53	38	43	107	26	45	74
ensmusg00000052305	43	172	144	320	194	438	243	426	861
ensmusg00000083967	0	0	0	0	0	0	0	0	0
ensmusg00000083216	0	0	0	0	0	0	0	0	0
ensmusg00000078621	0	0	0	0	0	0	0	0	0
ensmusg00000052217	10	108	22	0	0	0	0	0	0
ensmusg00000085700	0	0	1	0	0	0	0	0	0
ensmusg00000052187	937	3420	1638	2	0	0	0	0	0
ensmusg00000058200	0	0	0	0	0	0	0	0	0
ensmusg00000083854	4	2	6	0	1	3	1	1	2
ensmusg00000063615	0	0	0	0	0	0	0	0	0
ensmusg00000110259	2	0	0	0	0	0	0	0	0
ensmusg00000042219	0	0	0	0	0	0	0	0	0
ensmusg00000073938	0	0	0	0	0	0	0	0	1
ensmusg00000109837	0	0	0	0	0	0	0	0	0
ensmusg00000073937	0	0	0	0	0	0	1	0	0
ensmusg00000080751	0	0	0	0	0	0	0	0	4
ensmusg00000094520	0	1	0	0	0	0	6	15	0
ensmusg00000082281	0	0	0	1	0	0	0	0	0
ensmusg00000055621	0	0	0	0	0	0	0	0	0
ensmusg00000084236	0	0	0	0	0	0	0	0	0
ensmusg00000090219	0	0	0	0	0	0	5	0	0
ensmusg00000094063	0	0	0	0	0	0	0	0	0
ensmusg00000066263	0	0	0	2	0	0	0	0	0
ensmusg00000066262	0	0	0	0	0	0	0	0	0
ensmusg00000073932	0	0	0	0	0	0	0	0	0
ensmusg00000049797	1	0	0	0	1	0	0	0	0
ensmusg00000109824	0	0	0	0	0	0	0	0	0
ensmusg00000110012	0	0	0	0	1	0	0	0	0
ensmusg00000051340	0	0	0	0	0	0	0	0	0
ensmusg00000073931	0	0	0	5	0	0	0	0	0
ensmusg00000055643	0	0	0	0	0	0	0	0	2
ensmusg00000051618	0	0	0	0	0	0	0	0	0
ensmusg00000051437	0	0	2	0	3	0	0	0	0
ensmusg00000044265	1	2	0	1	0	0	1	9	0
ensmusg00000083513	0	0	0	0	0	0	0	0	0
ensmusg00000042909	0	0	0	0	0	0	0	0	1
ensmusg00000044899	0	0	0	0	0	0	0	0	1
ensmusg00000081859	0	0	0	0	0	0	0	0	0
ensmusg00000072244	0	1	12	16	16	29	41	8	7
ensmusg00000109712	0	0	1	0	0	1	0	0	0
ensmusg00000056144	2	2	3	20	7	12	68	61	29
ensmusg00000111737	0	0	0	0	0	0	2	0	0
ensmusg00000060441	4	1	5	4	13	27	0	29	0
ensmusg00000088658	0	0	0	0	0	0	0	0	0
ensmusg00000066258	0	0	0	1	0	0	0	0	0
ensmusg00000087175	0	0	0	0	0	0	0	0	0
ensmusg00000090215	3	1	2	18	7	20	44	44	18
ensmusg00000057143	10	24	26	80	37	88	39	114	76
ensmusg00000098399	0	0	0	0	0	0	0	0	0
ensmusg00000052749	0	2	0	3	0	4	15	5	0
ensmusg00000078616	0	0	0	0	0	0	2	3	0
ensmusg00000110114	0	0	0	0	0	0	0	0	0
ensmusg00000030921	3	7	0	13	13	1	16	10	31
ensmusg00000064907	1	4	0	0	1	5	6	0	1
ensmusg00000057596	0	1	2	8	9	7	13	1	1
ensmusg00000082154	7	6	7	1	1	7	0	4	3
ensmusg00000083248	0	0	0	0	0	0	0	0	0
ensmusg00000073929	0	0	0	0	0	0	0	0	0
ensmusg00000073928	0	0	0	0	0	0	0	0	0
ensmusg00000073927	0	0	2	0	0	0	0	0	0
ensmusg00000073926	0	1	0	0	0	0	0	3	0
ensmusg00000073925	0	0	0	0	0	0	0	0	0
ensmusg00000051182	2	1	0	0	0	0	0	6	0
ensmusg00000073924	0	0	0	0	0	0	4	0	0
ensmusg00000073923	0	0	0	0	0	0	0	0	0
ensmusg00000070421	0	0	0	1	0	8	4	1	1
ensmusg00000082084	1	0	0	0	0	0	0	0	0
ensmusg00000073922	3	1	0	0	0	2	3	0	2
ensmusg00000081694	0	0	0	0	0	0	0	0	0
ensmusg00000073920	0	0	0	0	0	0	0	0	0
ensmusg00000109821	1	0	0	0	0	0	0	0	0
ensmusg00000109832	0	0	0	0	0	0	0	0	0
ensmusg00000073919	0	0	0	0	0	0	0	0	0
ensmusg00000109806	0	0	0	0	0	0	0	0	0
ensmusg00000051885	0	0	0	1	0	0	0	0	0
ensmusg00000043073	9	1	0	0	3	0	0	0	2
ensmusg00000086229	5	5	3	1	1	3	2	2	0
ensmusg00000062369	0	0	0	0	0	0	0	0	0
ensmusg00000054568	0	0	0	2	0	0	0	0	0
ensmusg00000109641	0	0	0	0	0	0	0	0	0
ensmusg00000073917	2	0	0	0	0	0	0	0	0
ensmusg00000063582	0	0	0	0	0	0	3	0	0
ensmusg00000109734	0	0	0	0	0	0	5	0	0
ensmusg00000110330	0	0	0	0	0	0	0	0	0
ensmusg00000056782	0	0	0	0	4	0	0	8	0
ensmusg00000057770	0	0	0	0	0	0	6	0	0
ensmusg00000073916	0	0	0	0	0	0	0	0	0
ensmusg00000110284	0	0	0	0	0	0	0	0	0
ensmusg00000094685	5	22	17	14	12	27	9	7	20
ensmusg00000044705	0	0	0	0	0	0	0	0	0
ensmusg00000094531	0	0	0	0	0	0	0	0	0
ensmusg00000051172	0	0	0	0	0	0	0	0	0
ensmusg00000110041	0	0	0	0	0	0	0	0	0
ensmusg00000109671	0	0	0	0	0	0	0	0	0
ensmusg00000096773	0	0	0	0	0	0	0	0	0
ensmusg00000073915	0	0	0	0	0	0	0	0	0
ensmusg00000073914	0	0	1	0	0	0	0	0	0
ensmusg00000109676	0	0	0	0	0	0	0	0	0
ensmusg00000073913	0	0	0	0	0	0	0	0	0
ensmusg00000109972	0	0	0	0	0	0	0	0	0
ensmusg00000110293	0	0	0	0	0	0	0	0	0
ensmusg00000096029	0	0	0	0	0	0	0	0	0
ensmusg00000041885	0	0	0	0	0	0	0	0	0
ensmusg00000110117	0	0	0	0	0	0	0	0	0
ensmusg00000109742	0	0	0	0	0	0	0	0	0
ensmusg00000095248	0	0	0	0	0	0	0	3	0
ensmusg00000059768	0	0	0	0	0	0	0	0	5
ensmusg00000044120	1	0	0	0	0	0	6	0	0
ensmusg00000109918	0	0	0	0	0	0	0	0	0
ensmusg00000047225	1	0	2	0	0	0	0	0	0
ensmusg00000047794	0	1	0	0	0	3	0	0	1
ensmusg00000048425	1	0	2	5	0	2	4	0	0
ensmusg00000073908	0	0	0	0	0	0	0	0	0
ensmusg00000073909	0	0	0	0	0	0	0	0	0
ensmusg00000073907	0	2	1	0	0	0	0	0	0
ensmusg00000110265	0	0	0	0	0	0	0	0	0
ensmusg00000050266	0	0	2	2	0	0	2	1	8
ensmusg00000043948	0	0	0	0	1	3	0	4	0
ensmusg00000073906	0	0	0	3	0	0	0	0	0
ensmusg00000044465	368	241	367	413	266	520	310	503	259
ensmusg00000078611	0	0	2	0	1	0	2	0	0
ensmusg00000110366	1	1	1	1	0	2	9	4	14
ensmusg00000030897	1	1	6	1	0	1	1	5	13
ensmusg00000109609	6	4	10	9	11	10	2	2	0
ensmusg00000030898	4	0	0	145	7	127	364	260	337
ensmusg00000037060	153	159	224	338	278	635	373	359	348
ensmusg00000109735	0	4	2	1	0	1	0	1	0
ensmusg00000037049	431	460	563	943	749	1442	1105	1367	814
ensmusg00000037032	809	961	1210	1030	1003	2080	1219	1772	1044
ensmusg00000030895	2	0	3	0	0	0	0	0	0
ensmusg00000036989	197	162	237	289	265	436	340	452	198
ensmusg00000110077	0	2	3	2	0	0	0	10	2
ensmusg00000030881	460	530	684	380	467	871	449	533	314
ensmusg00000089847	34	49	48	25	11	54	61	51	34
ensmusg00000110234	0	0	0	1	0	0	1	0	0
ensmusg00000064897	0	0	0	0	0	0	0	0	0
ensmusg00000030882	16	6	36	48	33	48	54	89	37
ensmusg00000081911	0	0	0	2	5	0	1	0	0
ensmusg00000030888	175	269	340	115	106	268	139	177	121
ensmusg00000030890	839	1074	1319	734	760	1677	849	934	510
ensmusg00000043866	553	685	751	448	271	602	505	510	378
ensmusg00000030894	763	592	664	990	477	1327	922	950	714
ensmusg00000036862	3254	2505	4413	3168	4581	7915	5149	5035	1433
ensmusg00000086414	3	10	7	6	0	21	13	1	3
ensmusg00000030879	471	543	807	431	388	673	430	563	333
ensmusg00000109685	0	0	0	0	0	0	0	0	0
ensmusg00000086513	1	0	0	0	0	0	0	0	0
ensmusg00000110141	0	0	0	0	0	0	0	0	0
ensmusg00000078606	0	0	0	4	0	0	0	3	2
ensmusg00000093378	0	0	0	0	0	0	0	0	0
ensmusg00000099241	0	0	0	0	0	0	0	0	0
ensmusg00000099276	0	0	0	0	0	0	0	0	0
ensmusg00000095649	0	0	0	0	0	0	0	0	0
ensmusg00000098426	0	0	0	0	0	0	0	0	0
ensmusg00000098987	0	0	0	0	0	0	0	0	0
ensmusg00000045868	0	0	0	0	0	0	0	0	0
ensmusg00000098934	0	0	0	0	0	0	0	0	0
ensmusg00000098945	0	0	0	0	0	0	0	0	0
ensmusg00000095457	0	0	0	5	0	0	0	0	0
ensmusg00000053541	0	0	0	6	0	0	4	2	4
ensmusg00000077777	0	0	0	0	0	0	0	0	0
ensmusg00000063286	0	5	0	8	7	8	36	46	10
ensmusg00000073902	0	0	1	0	6	11	3	11	1
ensmusg00000051680	0	0	1	0	0	0	0	0	0
ensmusg00000064223	2	0	0	0	0	0	0	6	2
ensmusg00000109011	0	0	0	0	0	0	0	0	0
ensmusg00000108948	0	0	0	0	0	0	4	0	0
ensmusg00000109365	0	0	0	0	0	0	0	0	0
ensmusg00000051591	0	0	0	0	0	0	0	0	0
ensmusg00000059087	0	0	0	0	0	0	0	0	0
ensmusg00000096714	0	0	0	0	0	0	0	0	0
ensmusg00000094493	0	0	0	0	0	0	0	0	0
ensmusg00000109861	0	0	0	0	0	0	0	0	0
ensmusg00000036744	0	0	1	0	0	0	0	0	3
ensmusg00000056863	0	0	0	0	0	0	0	0	1
ensmusg00000073901	0	0	0	0	0	0	0	0	0
ensmusg00000073900	7	0	0	0	1	1	5	0	1
ensmusg00000109058	0	0	0	0	0	0	0	0	0
ensmusg00000109354	0	0	0	0	0	0	0	0	0
ensmusg00000069390	0	0	0	0	0	0	0	0	0
ensmusg00000073899	0	0	0	0	0	0	0	0	0
ensmusg00000062553	0	0	0	5	0	0	0	0	0
ensmusg00000045581	0	0	0	0	0	0	0	0	0
ensmusg00000108933	0	0	2	1	0	0	0	0	0
ensmusg00000036647	0	0	3	0	0	0	0	0	0
ensmusg00000045013	0	0	0	0	0	0	0	0	0
ensmusg00000109246	0	0	0	0	0	0	0	0	0
ensmusg00000070417	0	0	2	0	0	0	0	0	0
ensmusg00000073898	0	0	0	0	0	0	0	0	2
ensmusg00000108862	0	0	0	0	0	0	0	0	0
ensmusg00000049674	0	1	0	0	0	0	0	6	0
ensmusg00000109391	0	0	0	0	2	0	0	0	0
ensmusg00000073897	0	0	0	0	0	0	0	0	0
ensmusg00000062987	0	0	0	0	0	0	0	0	0
ensmusg00000110209	0	0	0	0	0	0	0	0	0
ensmusg00000060503	0	0	0	0	0	0	0	1	0
ensmusg00000073896	0	0	0	2	0	0	0	0	0
ensmusg00000016626	0	0	0	0	0	0	0	0	0
ensmusg00000086261	0	0	0	0	0	0	0	0	0
ensmusg00000073894	0	0	0	0	0	0	0	0	0
ensmusg00000057215	1	1	0	0	1	0	0	0	3
ensmusg00000076951	0	0	0	0	0	0	0	0	0
ensmusg00000109078	0	0	0	0	0	0	0	0	0
ensmusg00000062542	40	56	60	103	51	120	143	216	102
ensmusg00000051041	1	1	1	35	17	20	67	82	16
ensmusg00000109374	0	0	0	0	0	0	0	0	2
ensmusg00000036528	11	22	11	139	36	94	85	155	142
ensmusg00000049740	0	0	0	0	0	0	0	0	0
ensmusg00000109563	0	2	0	0	6	0	0	0	0
ensmusg00000048065	2	1	2	4	4	11	26	0	0
ensmusg00000109402	1	0	0	0	0	1	0	2	0
ensmusg00000048236	0	0	0	1	0	0	0	0	0
ensmusg00000066242	0	0	0	0	0	0	0	0	0
ensmusg00000109192	0	0	0	0	0	0	0	0	0
ensmusg00000095910	0	0	0	0	0	0	0	0	0
ensmusg00000108863	0	0	0	0	0	0	0	0	0
ensmusg00000109542	0	0	0	0	0	0	0	0	0
ensmusg00000109788	0	0	0	0	0	0	0	0	0
ensmusg00000066245	1	5	5	1	0	2	5	0	3
ensmusg00000073893	1	0	0	0	0	0	0	0	0
ensmusg00000095212	0	0	0	0	0	0	0	0	0
ensmusg00000108892	2	3	3	3	0	1	0	0	1
ensmusg00000094197	0	0	0	0	0	0	0	0	0
ensmusg00000095301	0	0	0	0	0	0	0	0	0
ensmusg00000096151	0	0	1	0	0	0	0	0	0
ensmusg00000108844	0	0	0	0	0	0	0	0	0
ensmusg00000094426	0	0	0	0	0	0	0	0	1
ensmusg00000043855	0	0	0	0	0	0	0	0	0
ensmusg00000063120	0	0	0	0	0	0	2	0	0
ensmusg00000054236	0	0	1	0	0	0	0	0	1
ensmusg00000109670	0	0	0	0	0	0	0	0	0
ensmusg00000059031	0	0	0	1	0	0	1	0	1
ensmusg00000109484	0	0	0	0	0	0	0	0	0
ensmusg00000078118	0	0	0	0	0	0	0	0	0
ensmusg00000088237	0	0	0	0	0	0	0	0	0
ensmusg00000110171	0	0	0	0	2	0	0	0	0
ensmusg00000108995	0	0	0	0	0	0	0	0	0
ensmusg00000096068	0	0	0	0	0	0	0	0	0
ensmusg00000108916	0	0	0	0	0	0	0	0	0
ensmusg00000095929	0	0	0	1	0	0	0	0	0
ensmusg00000096465	0	0	0	0	0	0	0	0	0
ensmusg00000109174	0	0	0	0	0	0	0	0	0
ensmusg00000109639	0	0	0	0	1	0	0	0	0
ensmusg00000109884	0	0	0	0	0	0	0	0	0
ensmusg00000109004	0	0	0	0	0	0	0	0	0
ensmusg00000094612	0	1	0	0	0	0	3	0	0
ensmusg00000109497	0	0	0	2	0	0	0	0	0
ensmusg00000093980	0	0	0	0	0	0	0	0	0
ensmusg00000109631	0	0	0	0	0	0	0	0	0
ensmusg00000109934	0	0	0	0	0	0	0	0	0
ensmusg00000110253	0	0	0	0	0	0	0	0	11
ensmusg00000109426	0	0	0	0	0	0	0	0	0
ensmusg00000095239	0	0	0	0	0	0	0	0	0
ensmusg00000109081	0	0	0	0	0	0	0	0	0
ensmusg00000096679	0	0	0	0	0	0	0	0	0
ensmusg00000109213	0	0	0	0	0	0	0	0	0
ensmusg00000108939	0	0	0	0	0	0	0	0	0
ensmusg00000110204	0	0	0	4	0	0	0	0	0
ensmusg00000058014	0	0	0	0	3	0	0	3	0
ensmusg00000109250	0	0	0	0	0	0	0	0	0
ensmusg00000060759	0	0	0	0	0	0	0	0	0
ensmusg00000060105	0	0	0	0	0	0	0	0	0
ensmusg00000109306	0	0	0	0	0	0	0	0	0
ensmusg00000108837	0	0	0	0	0	0	0	0	0
ensmusg00000108998	0	1	0	0	0	0	0	0	0
ensmusg00000109471	0	0	0	0	0	0	0	0	0
ensmusg00000058244	0	0	0	0	0	0	0	0	0
ensmusg00000061000	0	0	0	0	0	0	0	0	0
ensmusg00000063764	0	0	0	0	0	0	0	0	0
ensmusg00000049280	0	0	2	0	0	0	0	0	0
ensmusg00000096209	0	0	0	0	0	0	0	0	0
ensmusg00000109070	0	0	0	0	0	0	0	0	0
ensmusg00000056946	0	0	0	0	0	0	0	0	1
ensmusg00000051200	0	0	0	0	0	0	0	0	0
ensmusg00000109207	0	0	0	0	0	0	0	0	0
ensmusg00000066241	0	0	0	0	0	0	0	0	0
ensmusg00000109406	0	0	0	0	0	0	0	0	0
ensmusg00000062434	0	0	0	0	0	0	0	0	0
ensmusg00000109553	0	0	0	0	0	0	0	0	0
ensmusg00000066240	0	0	0	0	0	0	1	0	0
ensmusg00000046431	0	0	0	2	0	0	0	0	0
ensmusg00000066239	0	0	0	0	0	0	0	0	0
ensmusg00000049709	0	0	3	2	1	1	0	0	0
ensmusg00000031029	1621	2225	2324	903	1159	2241	858	1160	593
ensmusg00000031028	707	606	642	663	648	1201	469	591	380
ensmusg00000097220	0	0	0	0	0	0	0	0	0
ensmusg00000048330	581	510	792	1241	597	1206	1510	1952	1241
ensmusg00000094199	3	4	8	1	6	8	4	3	3
ensmusg00000036111	32	71	66	86	83	158	120	119	58
ensmusg00000109107	0	0	1	0	0	0	0	0	0
ensmusg00000109001	0	0	0	0	0	0	0	1	0
ensmusg00000031027	45	72	71	492	287	620	628	659	388
ensmusg00000081370	1	0	1	6	0	2	10	13	4
ensmusg00000085407	8	25	15	19	2	53	10	51	12
ensmusg00000031026	1	0	1	143	7	26	231	299	189
ensmusg00000046364	2394	3298	3568	1165	1207	2395	1605	1740	1190
ensmusg00000065016	0	0	0	0	0	0	0	0	0
ensmusg00000105232	0	0	0	0	0	0	0	0	0
ensmusg00000077575	0	1	0	0	0	0	0	0	0
ensmusg00000031024	2582	2482	3308	1386	1537	2865	1299	1517	864
ensmusg00000109499	0	0	0	0	0	0	0	4	0
ensmusg00000031023	42	65	78	277	154	291	437	623	280
ensmusg00000031022	0	0	0	126	68	36	317	179	162
ensmusg00000035951	0	0	0	0	0	1	0	6	0
ensmusg00000031021	263	300	334	389	343	626	458	487	320
ensmusg00000109147	9	15	35	29	11	15	16	40	30
ensmusg00000034825	15	13	12	374	104	306	688	979	517
ensmusg00000094713	1	0	1	2	0	1	2	1	5
ensmusg00000007279	970	898	1636	89	162	407	22	31	43
ensmusg00000035901	3898	3834	4886	2133	2020	4167	2277	2952	1568
ensmusg00000047554	221	274	312	174	123	264	162	238	163
ensmusg00000089306	0	0	0	0	0	0	0	0	0
ensmusg00000101585	0	0	0	0	0	0	8	0	0
ensmusg00000065389	0	0	0	1	0	0	0	0	0
ensmusg00000066232	3676	3856	4977	1710	2001	3799	1905	2291	1278
ensmusg00000064600	16	24	15	16	18	29	24	10	21
ensmusg00000064451	124	119	254	209	202	149	537	247	502
ensmusg00000073867	2172	2360	2085	2056	3414	4636	3406	3071	2739
ensmusg00000061079	495	534	633	227	249	542	253	302	135
ensmusg00000109904	0	0	0	0	0	0	0	0	0
ensmusg00000031016	446	438	596	309	101	284	183	345	115
ensmusg00000031015	508	417	647	301	486	1026	237	345	147
ensmusg00000109799	0	2	0	2	0	2	0	0	2
ensmusg00000110102	1	0	0	0	0	0	0	0	0
ensmusg00000038371	2684	2187	3055	1171	1533	3389	817	1063	542
ensmusg00000091117	0	0	0	0	0	0	0	0	0
ensmusg00000090855	0	0	0	0	1	0	0	0	0
ensmusg00000060777	0	0	0	0	0	2	0	0	0
ensmusg00000099803	0	0	0	0	0	0	0	0	0
ensmusg00000030790	2	9	1	17	0	8	27	20	29
ensmusg00000109700	0	0	0	0	0	0	0	0	0
ensmusg00000109749	0	0	0	0	0	0	0	0	0
ensmusg00000110062	0	0	0	4	0	5	0	16	4
ensmusg00000005686	16	8	20	480	117	344	843	1005	455
ensmusg00000030788	526	439	628	316	349	761	344	406	254
ensmusg00000106468	0	0	0	0	0	0	0	0	0
ensmusg00000030787	0	32	0	11	1	7	0	0	0
ensmusg00000005611	8	11	10	1	0	2	4	15	0
ensmusg00000087160	0	0	0	0	0	3	0	3	0
ensmusg00000005609	1706	1596	2391	800	1018	2247	837	1267	520
ensmusg00000005610	21502	21299	27045	10317	12957	26141	9029	12130	6186
ensmusg00000088948	0	0	0	0	0	0	0	0	0
ensmusg00000110424	63	27	81	85	33	57	53	53	43
ensmusg00000110326	4	0	1	6	1	0	0	6	6
ensmusg00000109808	0	0	0	0	0	0	0	0	0
ensmusg00000109867	0	0	1	0	0	0	0	0	1
ensmusg00000038296	84	125	148	140	88	176	151	156	117
ensmusg00000077902	0	0	0	0	0	0	0	0	0
